BookingUUID;to_Travel_TravelUUID;BookingID;BookingDate;to_Customer_CustomerID;to_Carrier_AirlineID;ConnectionID;FlightDate;FlightPrice;CurrencyCode_code;BookingStatus_code;LastChangedAt
B0797221A8E4645C17002DF03754AB66;49667221A8E4645C17002DF03754AB66;0002;2025-02-03;000658;GA;2678;2025-02-15;239.00;USD;N;2025-02-03T13:39:12Z
B1797221A8E4645C17002DF03754AB66;4A667221A8E4645C17002DF03754AB66;0001;2025-01-30;000281;GA;2678;2025-02-15;244.00;USD;N;2025-02-06T05:50:00Z
B2797221A8E4645C17002DF03754AB66;4B667221A8E4645C17002DF03754AB66;0001;2025-02-05;000649;GA;2678;2025-02-15;249.00;USD;N;2025-01-23T11:15:20Z
B3797221A8E4645C17002DF03754AB66;4C667221A8E4645C17002DF03754AB66;0001;2025-02-03;000259;GA;2678;2025-02-15;249.00;USD;N;2025-02-09T23:34:59Z
B4797221A8E4645C17002DF03754AB66;4C667221A8E4645C17002DF03754AB66;0002;2025-02-03;000244;GA;2678;2025-02-15;249.00;USD;N;2025-02-09T23:34:59Z
B5797221A8E4645C17002DF03754AB66;4D667221A8E4645C17002DF03754AB66;0001;2025-02-05;000509;GA;2678;2025-02-15;260.00;USD;B;2025-02-03T13:52:51Z
B6797221A8E4645C17002DF03754AB66;4D667221A8E4645C17002DF03754AB66;0002;2025-02-05;000048;GA;2678;2025-02-15;260.00;USD;B;2025-02-03T13:52:51Z
B7797221A8E4645C17002DF03754AB66;4E667221A8E4645C17002DF03754AB66;0001;2025-02-12;000375;GA;2678;2025-02-15;270.00;USD;X;2025-01-23T12:19:44Z
B8797221A8E4645C17002DF03754AB66;4E667221A8E4645C17002DF03754AB66;0002;2025-02-12;000023;GA;2678;2025-02-15;270.00;USD;N;2025-01-23T12:19:44Z
B9797221A8E4645C17002DF03754AB66;4F667221A8E4645C17002DF03754AB66;0001;2025-02-10;000309;GA;2678;2025-02-15;270.00;USD;N;2025-02-05T05:56:13Z
BA797221A8E4645C17002DF03754AB66;4F667221A8E4645C17002DF03754AB66;0002;2025-02-10;000542;GA;2678;2025-02-15;270.00;USD;N;2025-02-05T05:56:13Z
BB797221A8E4645C17002DF03754AB66;50667221A8E4645C17002DF03754AB66;0001;2025-02-10;000503;GA;2678;2025-02-15;280.00;USD;N;2025-02-04T11:28:42Z
BC797221A8E4645C17002DF03754AB66;51667221A8E4645C17002DF03754AB66;0001;2025-02-09;000365;GA;2678;2025-02-15;280.00;USD;N;2025-02-13T14:32:45Z
BD797221A8E4645C17002DF03754AB66;52667221A8E4645C17002DF03754AB66;0001;2025-01-28;000185;GA;2678;2025-02-15;286.00;USD;N;2025-01-31T16:32:21Z
BE797221A8E4645C17002DF03754AB66;52667221A8E4645C17002DF03754AB66;0002;2025-01-28;000350;GA;2678;2025-02-15;286.00;USD;N;2025-01-31T16:32:21Z
BF797221A8E4645C17002DF03754AB66;53667221A8E4645C17002DF03754AB66;0001;2025-02-05;000659;GA;2678;2025-02-15;296.00;USD;N;2025-01-14T09:31:49Z
C0797221A8E4645C17002DF03754AB66;53667221A8E4645C17002DF03754AB66;0002;2025-02-05;000193;GA;2678;2025-02-15;296.00;USD;N;2025-01-14T09:31:49Z
C1797221A8E4645C17002DF03754AB66;53667221A8E4645C17002DF03754AB66;0003;2025-02-05;000444;GA;2678;2025-02-15;296.00;USD;X;2025-01-14T09:31:49Z
C2797221A8E4645C17002DF03754AB66;54667221A8E4645C17002DF03754AB66;0001;2025-02-15;000681;GA;2678;2025-02-15;306.00;USD;N;2025-02-07T08:13:46Z
C3797221A8E4645C17002DF03754AB66;54667221A8E4645C17002DF03754AB66;0002;2025-02-15;000450;GA;2678;2025-02-15;306.00;USD;N;2025-02-07T08:13:46Z
C4797221A8E4645C17002DF03754AB66;55667221A8E4645C17002DF03754AB66;0001;2025-02-03;000626;GA;2678;2025-02-15;317.00;USD;B;2025-02-14T23:06:27Z
C5797221A8E4645C17002DF03754AB66;55667221A8E4645C17002DF03754AB66;0002;2025-02-03;000445;GA;2678;2025-02-15;317.00;USD;B;2025-02-14T23:06:27Z
C6797221A8E4645C17002DF03754AB66;56667221A8E4645C17002DF03754AB66;0001;2025-02-05;000587;GA;2678;2025-02-15;322.00;USD;N;2025-01-29T00:24:50Z
C7797221A8E4645C17002DF03754AB66;56667221A8E4645C17002DF03754AB66;0002;2025-02-05;000356;GA;2678;2025-02-15;322.00;USD;N;2025-01-29T00:24:50Z
C8797221A8E4645C17002DF03754AB66;56667221A8E4645C17002DF03754AB66;0003;2025-02-05;000420;GA;2678;2025-02-15;322.00;USD;N;2025-01-29T00:24:50Z
C9797221A8E4645C17002DF03754AB66;57667221A8E4645C17002DF03754AB66;0001;2025-02-09;000375;GA;2678;2025-02-15;332.00;USD;B;2025-02-06T21:21:07Z
CA797221A8E4645C17002DF03754AB66;58667221A8E4645C17002DF03754AB66;0001;2025-02-12;000134;GA;2678;2025-02-15;343.00;USD;N;2025-02-14T21:37:29Z
CB797221A8E4645C17002DF03754AB66;58667221A8E4645C17002DF03754AB66;0002;2025-02-12;000179;GA;2678;2025-02-15;343.00;USD;X;2025-02-14T21:37:29Z
CC797221A8E4645C17002DF03754AB66;59667221A8E4645C17002DF03754AB66;0001;2025-01-26;000243;GA;2678;2025-02-15;353.00;USD;N;2025-01-31T19:55:45Z
CD797221A8E4645C17002DF03754AB66;59667221A8E4645C17002DF03754AB66;0002;2025-01-26;000646;GA;2678;2025-02-15;353.00;USD;N;2025-01-31T19:55:45Z
CE797221A8E4645C17002DF03754AB66;59667221A8E4645C17002DF03754AB66;0003;2025-01-26;000366;GA;2678;2025-02-15;353.00;USD;N;2025-01-31T19:55:45Z
CF797221A8E4645C17002DF03754AB66;5A667221A8E4645C17002DF03754AB66;0001;2025-01-26;000434;GA;2678;2025-02-15;364.00;USD;N;2025-01-15T02:11:46Z
D0797221A8E4645C17002DF03754AB66;5A667221A8E4645C17002DF03754AB66;0002;2025-01-26;000357;GA;2678;2025-02-15;364.00;USD;N;2025-01-15T02:11:46Z
D1797221A8E4645C17002DF03754AB66;5A667221A8E4645C17002DF03754AB66;0003;2025-01-26;000226;GA;2678;2025-02-15;364.00;USD;N;2025-01-15T02:11:46Z
D2797221A8E4645C17002DF03754AB66;5B667221A8E4645C17002DF03754AB66;0001;2025-02-11;000123;GA;2678;2025-02-15;379.00;USD;N;2025-02-01T06:41:50Z
D3797221A8E4645C17002DF03754AB66;5C667221A8E4645C17002DF03754AB66;0001;2025-02-01;000702;GA;2678;2025-02-15;384.00;USD;N;2025-02-02T08:31:22Z
D4797221A8E4645C17002DF03754AB66;5C667221A8E4645C17002DF03754AB66;0002;2025-02-01;000713;GA;2678;2025-02-15;384.00;USD;N;2025-02-02T08:31:22Z
D5797221A8E4645C17002DF03754AB66;5D667221A8E4645C17002DF03754AB66;0001;2025-01-31;000519;GA;2678;2025-02-15;395.00;USD;X;2025-01-20T16:51:58Z
D6797221A8E4645C17002DF03754AB66;5D667221A8E4645C17002DF03754AB66;0002;2025-01-31;000544;GA;2678;2025-02-15;395.00;USD;N;2025-01-20T16:51:58Z
D7797221A8E4645C17002DF03754AB66;5D667221A8E4645C17002DF03754AB66;0003;2025-01-31;000365;GA;2678;2025-02-15;395.00;USD;N;2025-01-20T16:51:58Z
D8797221A8E4645C17002DF03754AB66;5E667221A8E4645C17002DF03754AB66;0001;2025-02-05;000343;GA;2678;2025-02-15;410.00;USD;N;2025-01-20T03:23:52Z
D9797221A8E4645C17002DF03754AB66;5E667221A8E4645C17002DF03754AB66;0002;2025-02-05;000232;GA;2678;2025-02-15;410.00;USD;N;2025-01-20T03:23:52Z
DA797221A8E4645C17002DF03754AB66;5F667221A8E4645C17002DF03754AB66;0001;2025-02-09;000044;GA;2678;2025-02-15;416.00;USD;N;2025-01-27T17:44:01Z
DB797221A8E4645C17002DF03754AB66;5F667221A8E4645C17002DF03754AB66;0002;2025-02-09;000694;GA;2678;2025-02-15;416.00;USD;N;2025-01-27T17:44:01Z
DC797221A8E4645C17002DF03754AB66;60667221A8E4645C17002DF03754AB66;0001;2025-02-06;000390;GA;2678;2025-02-15;431.00;USD;N;2025-01-28T02:20:44Z
DD797221A8E4645C17002DF03754AB66;61667221A8E4645C17002DF03754AB66;0001;2025-02-09;000031;GA;2678;2025-02-15;436.00;USD;N;2025-02-08T15:35:39Z
DE797221A8E4645C17002DF03754AB66;61667221A8E4645C17002DF03754AB66;0002;2025-02-09;000635;GA;2678;2025-02-15;436.00;USD;N;2025-02-08T15:35:39Z
DF797221A8E4645C17002DF03754AB66;61667221A8E4645C17002DF03754AB66;0003;2025-02-09;000053;GA;2678;2025-02-15;436.00;USD;X;2025-02-08T15:35:39Z
E0797221A8E4645C17002DF03754AB66;62667221A8E4645C17002DF03754AB66;0001;2025-02-14;000681;GA;2678;2025-02-15;452.00;USD;N;2025-02-13T11:02:15Z
E1797221A8E4645C17002DF03754AB66;63667221A8E4645C17002DF03754AB66;0001;2025-01-26;000486;GA;2678;2025-02-15;457.00;USD;N;2025-02-01T18:14:07Z
E2797221A8E4645C17002DF03754AB66;64667221A8E4645C17002DF03754AB66;0001;2025-02-01;000071;EA;0400;2025-02-15;1540.00;EUR;B;2025-01-24T17:41:52Z
E3797221A8E4645C17002DF03754AB66;64667221A8E4645C17002DF03754AB66;0002;2025-02-01;000211;EA;0400;2025-02-15;1540.00;EUR;B;2025-01-24T17:41:52Z
E4797221A8E4645C17002DF03754AB66;64667221A8E4645C17002DF03754AB66;0003;2025-12-01;000071;GA;0015;2025-12-12;1039.00;USD;B;2025-01-24T17:41:52Z
E5797221A8E4645C17002DF03754AB66;64667221A8E4645C17002DF03754AB66;0004;2025-12-01;000211;GA;0015;2025-12-12;1039.00;USD;B;2025-01-24T17:41:52Z
E6797221A8E4645C17002DF03754AB66;65667221A8E4645C17002DF03754AB66;0001;2025-02-15;000048;EA;0400;2025-02-15;1540.00;EUR;B;2025-01-31T21:44:48Z
E7797221A8E4645C17002DF03754AB66;65667221A8E4645C17002DF03754AB66;0002;2025-02-15;000596;EA;0400;2025-02-15;1540.00;EUR;B;2025-01-31T21:44:48Z
E8797221A8E4645C17002DF03754AB66;65667221A8E4645C17002DF03754AB66;0003;2025-11-24;000048;GA;0015;2025-12-12;1039.00;USD;B;2025-01-31T21:44:48Z
E9797221A8E4645C17002DF03754AB66;65667221A8E4645C17002DF03754AB66;0004;2025-11-24;000596;GA;0015;2025-12-12;1039.00;USD;X;2025-01-31T21:44:48Z
EA797221A8E4645C17002DF03754AB66;66667221A8E4645C17002DF03754AB66;0001;2025-02-14;000169;EA;0400;2025-02-15;1540.00;EUR;B;2025-02-12T21:41:56Z
EB797221A8E4645C17002DF03754AB66;66667221A8E4645C17002DF03754AB66;0002;2025-02-14;000526;EA;0400;2025-02-15;1540.00;EUR;B;2025-02-12T21:41:56Z
EC797221A8E4645C17002DF03754AB66;66667221A8E4645C17002DF03754AB66;0003;2025-02-14;000514;EA;0400;2025-02-15;1540.00;EUR;B;2025-02-12T21:41:56Z
ED797221A8E4645C17002DF03754AB66;67667221A8E4645C17002DF03754AB66;0001;2025-01-27;000143;EA;0400;2025-02-15;1540.00;EUR;N;2025-01-31T08:26:39Z
EE797221A8E4645C17002DF03754AB66;67667221A8E4645C17002DF03754AB66;0002;2025-01-27;000481;EA;0400;2025-02-15;1540.00;EUR;N;2025-01-31T08:26:39Z
EF797221A8E4645C17002DF03754AB66;68667221A8E4645C17002DF03754AB66;0001;2025-02-05;000378;EA;0400;2025-02-15;1540.00;EUR;N;2025-01-16T16:19:58Z
F0797221A8E4645C17002DF03754AB66;68667221A8E4645C17002DF03754AB66;0002;2025-02-05;000682;EA;0400;2025-02-15;1540.00;EUR;N;2025-01-16T16:19:58Z
F1797221A8E4645C17002DF03754AB66;68667221A8E4645C17002DF03754AB66;0003;2025-11-28;000378;GA;0015;2025-12-12;1039.00;USD;N;2025-01-16T16:19:58Z
F2797221A8E4645C17002DF03754AB66;68667221A8E4645C17002DF03754AB66;0004;2025-11-28;000682;GA;0015;2025-12-12;1039.00;USD;N;2025-01-16T16:19:58Z
F3797221A8E4645C17002DF03754AB66;69667221A8E4645C17002DF03754AB66;0001;2025-02-13;000104;GA;2678;2025-02-15;462.00;USD;X;2025-02-05T04:16:10Z
F4797221A8E4645C17002DF03754AB66;6A667221A8E4645C17002DF03754AB66;0001;2025-02-09;000473;EA;0400;2025-02-15;1540.00;EUR;N;2025-02-16T00:49:29Z
F5797221A8E4645C17002DF03754AB66;6A667221A8E4645C17002DF03754AB66;0002;2025-11-25;000473;GA;0015;2025-12-12;1039.00;USD;N;2025-02-16T00:49:29Z
F6797221A8E4645C17002DF03754AB66;6B667221A8E4645C17002DF03754AB66;0001;2025-02-14;000469;EA;0400;2025-02-15;1540.00;EUR;B;2025-02-06T17:53:27Z
F7797221A8E4645C17002DF03754AB66;6B667221A8E4645C17002DF03754AB66;0002;2025-02-14;000583;EA;0400;2025-02-15;1540.00;EUR;B;2025-02-06T17:53:27Z
F8797221A8E4645C17002DF03754AB66;6B667221A8E4645C17002DF03754AB66;0003;2025-11-25;000469;GA;0015;2025-12-12;1039.00;USD;B;2025-02-06T17:53:27Z
F9797221A8E4645C17002DF03754AB66;6B667221A8E4645C17002DF03754AB66;0004;2025-11-25;000583;GA;0015;2025-12-12;1039.00;USD;B;2025-02-06T17:53:27Z
FA797221A8E4645C17002DF03754AB66;6C667221A8E4645C17002DF03754AB66;0001;2025-02-11;000331;EA;0400;2025-02-15;1540.00;EUR;B;2025-02-13T12:46:38Z
FB797221A8E4645C17002DF03754AB66;6C667221A8E4645C17002DF03754AB66;0002;2025-02-11;000319;EA;0400;2025-02-15;1540.00;EUR;B;2025-02-13T12:46:38Z
FC797221A8E4645C17002DF03754AB66;6C667221A8E4645C17002DF03754AB66;0003;2025-11-27;000331;GA;0015;2025-12-12;1039.00;USD;B;2025-02-13T12:46:38Z
FD797221A8E4645C17002DF03754AB66;6C667221A8E4645C17002DF03754AB66;0004;2025-11-27;000319;GA;0015;2025-12-12;1039.00;USD;X;2025-02-13T12:46:38Z
FE797221A8E4645C17002DF03754AB66;6D667221A8E4645C17002DF03754AB66;0001;2025-02-01;000315;EA;0400;2025-02-15;1540.00;EUR;N;2025-02-06T11:48:00Z
FF797221A8E4645C17002DF03754AB66;6D667221A8E4645C17002DF03754AB66;0002;2025-02-01;000178;EA;0400;2025-02-15;1540.00;EUR;N;2025-02-06T11:48:00Z
007A7221A8E4645C17002DF03754AB66;6D667221A8E4645C17002DF03754AB66;0003;2025-02-01;000601;EA;0400;2025-02-15;1540.00;EUR;N;2025-02-06T11:48:00Z
017A7221A8E4645C17002DF03754AB66;6D667221A8E4645C17002DF03754AB66;0004;2025-12-09;000315;GA;0015;2025-12-12;1039.00;USD;N;2025-02-06T11:48:00Z
027A7221A8E4645C17002DF03754AB66;6D667221A8E4645C17002DF03754AB66;0005;2025-12-09;000178;GA;0015;2025-12-12;1039.00;USD;N;2025-02-06T11:48:00Z
037A7221A8E4645C17002DF03754AB66;6D667221A8E4645C17002DF03754AB66;0006;2025-12-09;000601;GA;0015;2025-12-12;1039.00;USD;N;2025-02-06T11:48:00Z
047A7221A8E4645C17002DF03754AB66;6E667221A8E4645C17002DF03754AB66;0001;2025-02-11;000369;EA;0400;2025-02-15;1540.00;EUR;N;2025-01-25T21:22:35Z
057A7221A8E4645C17002DF03754AB66;6E667221A8E4645C17002DF03754AB66;0002;2025-02-11;000061;EA;0400;2025-02-15;1540.00;EUR;N;2025-01-25T21:22:35Z
067A7221A8E4645C17002DF03754AB66;6F667221A8E4645C17002DF03754AB66;0001;2025-02-02;000097;EA;0400;2025-02-15;1540.00;EUR;N;2025-02-01T14:47:59Z
077A7221A8E4645C17002DF03754AB66;6F667221A8E4645C17002DF03754AB66;0002;2025-02-02;000056;EA;0400;2025-02-15;1540.00;EUR;X;2025-02-01T14:47:59Z
087A7221A8E4645C17002DF03754AB66;6F667221A8E4645C17002DF03754AB66;0003;2025-12-04;000097;GA;0015;2025-12-12;1039.00;USD;N;2025-02-01T14:47:59Z
097A7221A8E4645C17002DF03754AB66;6F667221A8E4645C17002DF03754AB66;0004;2025-12-04;000056;GA;0015;2025-12-12;1039.00;USD;N;2025-02-01T14:47:59Z
0A7A7221A8E4645C17002DF03754AB66;70667221A8E4645C17002DF03754AB66;0001;2025-02-05;000127;EA;0400;2025-02-15;1540.00;EUR;B;2025-01-29T14:19:19Z
0B7A7221A8E4645C17002DF03754AB66;71667221A8E4645C17002DF03754AB66;0001;2025-01-27;000285;EA;0400;2025-02-15;1540.00;EUR;N;2025-01-24T20:26:57Z
0C7A7221A8E4645C17002DF03754AB66;71667221A8E4645C17002DF03754AB66;0002;2025-01-27;000450;EA;0400;2025-02-15;1540.00;EUR;N;2025-01-24T20:26:57Z
0D7A7221A8E4645C17002DF03754AB66;71667221A8E4645C17002DF03754AB66;0003;2025-11-22;000285;GA;0015;2025-12-12;1039.00;USD;N;2025-01-24T20:26:57Z
0E7A7221A8E4645C17002DF03754AB66;71667221A8E4645C17002DF03754AB66;0004;2025-11-22;000450;GA;0015;2025-12-12;1039.00;USD;N;2025-01-24T20:26:57Z
0F7A7221A8E4645C17002DF03754AB66;72667221A8E4645C17002DF03754AB66;0001;2025-02-13;000606;EA;0400;2025-02-15;1540.00;EUR;N;2025-01-21T19:46:55Z
107A7221A8E4645C17002DF03754AB66;72667221A8E4645C17002DF03754AB66;0002;2025-02-13;000138;EA;0400;2025-02-15;1540.00;EUR;N;2025-01-21T19:46:55Z
117A7221A8E4645C17002DF03754AB66;72667221A8E4645C17002DF03754AB66;0003;2025-11-29;000606;GA;0015;2025-12-12;1039.00;USD;X;2025-01-21T19:46:55Z
127A7221A8E4645C17002DF03754AB66;72667221A8E4645C17002DF03754AB66;0004;2025-11-29;000138;GA;0015;2025-12-12;1039.00;USD;N;2025-01-21T19:46:55Z
137A7221A8E4645C17002DF03754AB66;73667221A8E4645C17002DF03754AB66;0001;2025-02-02;000585;EA;0400;2025-02-15;1540.00;EUR;N;2025-02-07T13:51:25Z
147A7221A8E4645C17002DF03754AB66;74667221A8E4645C17002DF03754AB66;0001;2025-01-30;000045;EA;0400;2025-02-15;1540.00;EUR;N;2025-01-20T04:30:33Z
157A7221A8E4645C17002DF03754AB66;74667221A8E4645C17002DF03754AB66;0002;2025-12-03;000045;GA;0015;2025-12-12;1039.00;USD;N;2025-01-20T04:30:33Z
167A7221A8E4645C17002DF03754AB66;75667221A8E4645C17002DF03754AB66;0001;2025-02-06;000203;EA;0400;2025-02-15;1540.00;EUR;N;2025-02-01T05:35:08Z
177A7221A8E4645C17002DF03754AB66;75667221A8E4645C17002DF03754AB66;0002;2025-12-03;000203;GA;0015;2025-12-12;1039.00;USD;N;2025-02-01T05:35:08Z
187A7221A8E4645C17002DF03754AB66;76667221A8E4645C17002DF03754AB66;0001;2025-02-06;000625;EA;0400;2025-02-15;1540.00;EUR;N;2025-01-28T21:11:59Z
197A7221A8E4645C17002DF03754AB66;77667221A8E4645C17002DF03754AB66;0001;2025-02-10;000662;EA;0400;2025-02-15;1602.00;EUR;N;2025-01-23T00:44:26Z
1A7A7221A8E4645C17002DF03754AB66;77667221A8E4645C17002DF03754AB66;0002;2025-02-10;000304;EA;0400;2025-02-15;1602.00;EUR;N;2025-01-23T00:44:26Z
1B7A7221A8E4645C17002DF03754AB66;78667221A8E4645C17002DF03754AB66;0001;2025-01-29;000479;EA;0400;2025-02-15;1602.00;EUR;X;2025-01-29T11:47:04Z
1C7A7221A8E4645C17002DF03754AB66;78667221A8E4645C17002DF03754AB66;0002;2025-12-02;000479;GA;0015;2025-12-12;1039.00;USD;N;2025-01-29T11:47:04Z
1D7A7221A8E4645C17002DF03754AB66;79667221A8E4645C17002DF03754AB66;0001;2025-02-14;000132;EA;0400;2025-02-15;1602.00;EUR;N;2025-01-20T04:32:46Z
1E7A7221A8E4645C17002DF03754AB66;7A667221A8E4645C17002DF03754AB66;0001;2025-01-27;000375;EA;0400;2025-02-15;1602.00;EUR;N;2025-02-03T23:06:11Z
1F7A7221A8E4645C17002DF03754AB66;7A667221A8E4645C17002DF03754AB66;0002;2025-12-10;000375;GA;0015;2025-12-12;1039.00;USD;N;2025-02-03T23:06:11Z
207A7221A8E4645C17002DF03754AB66;7B667221A8E4645C17002DF03754AB66;0001;2025-02-14;000213;EA;0400;2025-02-15;1602.00;EUR;B;2025-01-23T17:40:27Z
217A7221A8E4645C17002DF03754AB66;7B667221A8E4645C17002DF03754AB66;0002;2025-02-14;000601;EA;0400;2025-02-15;1602.00;EUR;B;2025-01-23T17:40:27Z
227A7221A8E4645C17002DF03754AB66;7B667221A8E4645C17002DF03754AB66;0003;2025-02-14;000315;EA;0400;2025-02-15;1602.00;EUR;B;2025-01-23T17:40:27Z
237A7221A8E4645C17002DF03754AB66;7B667221A8E4645C17002DF03754AB66;0004;2025-12-09;000213;GA;0015;2025-12-12;1039.00;USD;B;2025-01-23T17:40:27Z
247A7221A8E4645C17002DF03754AB66;7B667221A8E4645C17002DF03754AB66;0005;2025-12-09;000601;GA;0015;2025-12-12;1039.00;USD;B;2025-01-23T17:40:27Z
257A7221A8E4645C17002DF03754AB66;7B667221A8E4645C17002DF03754AB66;0006;2025-12-09;000315;GA;0015;2025-12-12;1039.00;USD;X;2025-01-23T17:40:27Z
267A7221A8E4645C17002DF03754AB66;7C667221A8E4645C17002DF03754AB66;0001;2025-02-01;000012;EA;0400;2025-02-15;1602.00;EUR;N;2025-02-05T12:11:40Z
277A7221A8E4645C17002DF03754AB66;7C667221A8E4645C17002DF03754AB66;0002;2025-12-04;000012;GA;0015;2025-12-12;1039.00;USD;N;2025-02-05T12:11:40Z
287A7221A8E4645C17002DF03754AB66;7D667221A8E4645C17002DF03754AB66;0001;2025-02-03;000595;EA;0400;2025-02-15;1602.00;EUR;N;2025-02-04T11:08:11Z
297A7221A8E4645C17002DF03754AB66;7D667221A8E4645C17002DF03754AB66;0002;2025-02-03;000717;EA;0400;2025-02-15;1602.00;EUR;N;2025-02-04T11:08:11Z
2A7A7221A8E4645C17002DF03754AB66;7D667221A8E4645C17002DF03754AB66;0003;2025-11-25;000595;GA;0015;2025-12-12;1039.00;USD;N;2025-02-04T11:08:11Z
2B7A7221A8E4645C17002DF03754AB66;7D667221A8E4645C17002DF03754AB66;0004;2025-11-25;000717;GA;0015;2025-12-12;1039.00;USD;N;2025-02-04T11:08:11Z
2C7A7221A8E4645C17002DF03754AB66;7E667221A8E4645C17002DF03754AB66;0001;2025-02-12;000214;EA;0400;2025-02-15;1602.00;EUR;N;2025-01-28T01:51:19Z
2D7A7221A8E4645C17002DF03754AB66;7E667221A8E4645C17002DF03754AB66;0002;2025-02-12;000122;EA;0400;2025-02-15;1602.00;EUR;N;2025-01-28T01:51:19Z
2E7A7221A8E4645C17002DF03754AB66;7E667221A8E4645C17002DF03754AB66;0003;2025-11-26;000214;GA;0015;2025-12-12;1039.00;USD;N;2025-01-28T01:51:19Z
2F7A7221A8E4645C17002DF03754AB66;7E667221A8E4645C17002DF03754AB66;0004;2025-11-26;000122;GA;0015;2025-12-12;1039.00;USD;X;2025-01-28T01:51:19Z
307A7221A8E4645C17002DF03754AB66;7F667221A8E4645C17002DF03754AB66;0001;2025-02-07;000126;EA;0400;2025-02-15;1663.00;EUR;N;2025-02-18T16:55:01Z
317A7221A8E4645C17002DF03754AB66;80667221A8E4645C17002DF03754AB66;0001;2025-02-14;000359;EA;0400;2025-02-15;1663.00;EUR;N;2025-01-25T01:34:14Z
327A7221A8E4645C17002DF03754AB66;80667221A8E4645C17002DF03754AB66;0002;2025-02-14;000272;EA;0400;2025-02-15;1663.00;EUR;N;2025-01-25T01:34:14Z
337A7221A8E4645C17002DF03754AB66;80667221A8E4645C17002DF03754AB66;0003;2025-02-14;000143;EA;0400;2025-02-15;1663.00;EUR;N;2025-01-25T01:34:14Z
347A7221A8E4645C17002DF03754AB66;80667221A8E4645C17002DF03754AB66;0004;2025-12-07;000359;GA;0015;2025-12-12;1080.00;USD;N;2025-01-25T01:34:14Z
357A7221A8E4645C17002DF03754AB66;80667221A8E4645C17002DF03754AB66;0005;2025-12-07;000272;GA;0015;2025-12-12;1080.00;USD;N;2025-01-25T01:34:14Z
367A7221A8E4645C17002DF03754AB66;80667221A8E4645C17002DF03754AB66;0006;2025-12-07;000143;GA;0015;2025-12-12;1080.00;USD;N;2025-01-25T01:34:14Z
377A7221A8E4645C17002DF03754AB66;81667221A8E4645C17002DF03754AB66;0001;2025-02-07;000145;EA;0400;2025-02-15;1663.00;EUR;N;2025-02-17T01:52:09Z
387A7221A8E4645C17002DF03754AB66;81667221A8E4645C17002DF03754AB66;0002;2025-02-07;000630;EA;0400;2025-02-15;1663.00;EUR;N;2025-02-17T01:52:09Z
397A7221A8E4645C17002DF03754AB66;81667221A8E4645C17002DF03754AB66;0003;2025-11-24;000145;GA;0015;2025-12-12;1080.00;USD;X;2025-02-17T01:52:09Z
3A7A7221A8E4645C17002DF03754AB66;81667221A8E4645C17002DF03754AB66;0004;2025-11-24;000630;GA;0015;2025-12-12;1080.00;USD;N;2025-02-17T01:52:09Z
3B7A7221A8E4645C17002DF03754AB66;82667221A8E4645C17002DF03754AB66;0001;2025-02-04;000357;EA;0400;2025-02-15;1663.00;EUR;N;2025-02-11T12:00:02Z
3C7A7221A8E4645C17002DF03754AB66;82667221A8E4645C17002DF03754AB66;0002;2025-11-23;000357;GA;0015;2025-12-12;1080.00;USD;N;2025-02-11T12:00:02Z
3D7A7221A8E4645C17002DF03754AB66;83667221A8E4645C17002DF03754AB66;0001;2025-02-07;000149;EA;0400;2025-02-15;1725.00;EUR;N;2025-01-27T02:36:46Z
3E7A7221A8E4645C17002DF03754AB66;83667221A8E4645C17002DF03754AB66;0002;2025-02-07;000248;EA;0400;2025-02-15;1725.00;EUR;N;2025-01-27T02:36:46Z
3F7A7221A8E4645C17002DF03754AB66;83667221A8E4645C17002DF03754AB66;0003;2025-11-30;000149;GA;0015;2025-12-12;1080.00;USD;N;2025-01-27T02:36:46Z
407A7221A8E4645C17002DF03754AB66;83667221A8E4645C17002DF03754AB66;0004;2025-11-30;000248;GA;0015;2025-12-12;1080.00;USD;N;2025-01-27T02:36:46Z
417A7221A8E4645C17002DF03754AB66;84667221A8E4645C17002DF03754AB66;0001;2025-02-02;000449;EA;0400;2025-02-15;1725.00;EUR;N;2025-02-12T19:31:01Z
427A7221A8E4645C17002DF03754AB66;84667221A8E4645C17002DF03754AB66;0002;2025-02-02;000693;EA;0400;2025-02-15;1725.00;EUR;N;2025-02-12T19:31:01Z
437A7221A8E4645C17002DF03754AB66;85667221A8E4645C17002DF03754AB66;0001;2025-02-12;000671;EA;0400;2025-02-15;1725.00;EUR;X;2025-01-20T19:48:57Z
447A7221A8E4645C17002DF03754AB66;85667221A8E4645C17002DF03754AB66;0002;2025-02-12;000286;EA;0400;2025-02-15;1725.00;EUR;N;2025-01-20T19:48:57Z
457A7221A8E4645C17002DF03754AB66;85667221A8E4645C17002DF03754AB66;0003;2025-11-29;000671;GA;0015;2025-12-12;1080.00;USD;N;2025-01-20T19:48:57Z
467A7221A8E4645C17002DF03754AB66;85667221A8E4645C17002DF03754AB66;0004;2025-11-29;000286;GA;0015;2025-12-12;1080.00;USD;N;2025-01-20T19:48:57Z
477A7221A8E4645C17002DF03754AB66;86667221A8E4645C17002DF03754AB66;0001;2025-02-05;000039;EA;0400;2025-02-15;1725.00;EUR;N;2025-02-08T17:29:05Z
487A7221A8E4645C17002DF03754AB66;86667221A8E4645C17002DF03754AB66;0002;2025-02-05;000690;EA;0400;2025-02-15;1725.00;EUR;N;2025-02-08T17:29:05Z
